domain,agency,status,redirect,valid,sitemap,allowed,source
fhfaoig.gov,"Federal Housing Finance Agency",200,"https://www.fhfaoig.gov/robots.txt",true,"null",true,robots.txt
fhfa.gov,"Federal Housing Finance Agency",200,"https://www.fhfa.gov/robots.txt",true,"null",true,robots.txt
ferc.gov,"Federal Energy Regulatory Commission",200,"https://ferc.gov/robots.txt",true,"null",true,robots.txt
fec.gov,"Federal Election Commission",200,"https://www.fec.gov/robots.txt",true,"https://www.fec.gov/sitemap-wagtail.xml",true,robots.txt
ofia.gov,"Federal Deposit Insurance Corporation",200,"https://www.ofia.gov/robots.txt",true,"https://www.ofia.gov/sitemap.xml",true,robots.txt
myfdic.gov,"Federal Deposit Insurance Corporation",500,"http://www.myfdic.gov/",false,"null",false,undefined
fdicseguro.gov,"Federal Deposit Insurance Corporation",404,"https://www.fdic.gov/espanol/robots.txt",false,"null",false,false
fdicoig.gov,"Federal Deposit Insurance Corporation",200,"https://www.fdicoig.gov/robots.txt",true,"null",true,robots.txt
fdicig.gov,"Federal Deposit Insurance Corporation",500,"http://www.fdicig.gov/",false,"null",false,undefined
fdicconnect.gov,"Federal Deposit Insurance Corporation",500,"http://www.fdicconnect.gov/",false,"null",false,undefined
fdic.gov,"Federal Deposit Insurance Corporation",200,"https://fdic.gov/robots.txt",true,"null",true,robots.txt
economicinclusion.gov,"Federal Deposit Insurance Corporation",200,"https://www.fdic.gov/household-survey/household-survey-archives",false,"null",false,false
getinternet.gov,"Federal Communications Commission",200,"https://getinternet.gov/robots.txt",true,"null",true,robots.txt
fcc.gov,"Federal Communications Commission",200,"https://www.fcc.gov/robots.txt",true,"null",true,robots.txt
broadbandmap.gov,"Federal Communications Commission",200,"https://broadbandmap.fcc.gov/",false,"null",false,false
affordableconnectivity.gov,"Federal Communications Commission",404,"https://affordableconnectivity.gov/robots.txt",true,"null",true,meta
acpbenefit.gov,"Federal Communications Commission",404,"https://www.affordableconnectivity.gov/robots.txt",true,"null",true,meta
accedeainternet.gov,"Federal Communications Commission",200,"https://www.getinternet.gov/apply?ln=U3BhbmlzaA%3D%3D&awsl=accedeainternet",false,"null",false,false
fcsic.gov,"Farm Credit Administration",404,"https://www.fcsic.gov/robots.txt",false,"null",false,false
fca.gov,"Farm Credit Administration",200,"https://www.fca.gov/robots.txt",true,"https://www.fca.gov/sitemap.xml",true,robots.txt
exim.gov,"Export/Import Bank of the U.S.",200,"https://exim.gov/robots.txt",true,"null",true,robots.txt
whitehousedrugpolicy.gov,"Executive Office of the President",500,"http://www.whitehousedrugpolicy.gov/",false,"null",false,undefined
whitehouse.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/robots.txt",true,"https://www.whitehouse.gov/sitemap_index.xml",true,robots.txt
wh.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/robots.txt",true,"https://www.whitehouse.gov/sitemap_index.xml",true,robots.txt
ustr.gov,"Executive Office of the President",200,"https://ustr.gov/robots.txt",true,"null",true,robots.txt
usds.gov,"Executive Office of the President",200,"https://www.usds.gov/robots.txt",true,"null",true,robots.txt
usdigitalservice.gov,"Executive Office of the President",200,"https://www.usds.gov/robots.txt",true,"null",true,robots.txt
unitedwestand.gov,"Executive Office of the President",500,"http://www.unitedwestand.gov/",false,"null",false,undefined
reprorights.gov,"Executive Office of the President",500,"http://www.reprorights.gov/",false,"null",false,undefined
reproductiverights.gov,"Executive Office of the President",500,"http://www.reproductiverights.gov/",false,"null",false,undefined
reproductiveaccess.gov,"Executive Office of the President",500,"http://www.reproductiveaccess.gov/",false,"null",false,undefined
reproaccess.gov,"Executive Office of the President",500,"http://www.reproaccess.gov/",false,"null",false,undefined
quantum.gov,"Executive Office of the President",200,"https://www.quantum.gov/robots.txt",true,"https://www.quantum.gov/sitemap_index.xml",true,robots.txt
publicserviceloanforgiveness.gov,"Executive Office of the President",500,"http://www.publicserviceloanforgiveness.gov/",false,"null",false,undefined
pslf.gov,"Executive Office of the President",500,"http://www.pslf.gov/",false,"null",false,undefined
pitctestdomain.gov,"Executive Office of the President",500,"http://www.pitctestdomain.gov/",false,"null",false,undefined
pitc.gov,"Executive Office of the President",500,"http://www.pitc.gov/",false,"null",false,undefined
pci.gov,"Executive Office of the President",500,"http://www.pci.gov/",false,"null",false,undefined
ostp.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",true,"null",true,meta
ondcp.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",true,"null",true,meta
omb.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/?utm_source=www.omb.gov",true,"null",true,meta
nepa.gov,"Executive Office of the President",500,"http://nepa.gov/robots.txt",false,"null",false,false
nano.gov,"Executive Office of the President",200,"https://www.nano.gov/robots.txt",true,"null",true,robots.txt
max.gov,"Executive Office of the President",404,"https://max.omb.gov/robots.txt",false,"null",false,false
investinginamerica.gov,"Executive Office of the President",500,"http://www.investinginamerica.gov/",false,"null",false,undefined
investinamerica.gov,"Executive Office of the President",500,"http://www.investinamerica.gov/",false,"null",false,undefined
invest.gov,"Executive Office of the President",500,"http://www.invest.gov/",false,"null",false,undefined
invertir.gov,"Executive Office of the President",500,"http://www.invertir.gov/",false,"null",false,undefined
eop.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",true,"null",true,meta
environmentaljustice.gov,"Executive Office of the President",200,"https://environmentaljustice.gov/robots.txt",true,"http://environmentaljustice.gov/sitemap.xml",true,robots.txt
ej.gov,"Executive Office of the President",200,"https://www.environmentaljustice.gov/",false,"null",false,false
earmarks.gov,"Executive Office of the President",200,"https://www.whitehouse.gov/",true,"null",true,meta
crisisnextdoor.gov,"Executive Office of the President",500,"http://www.crisisnextdoor.gov/",false,"null",false,undefined
cleanenergy.gov,"Executive Office of the President",500,"http://www.cleanenergy.gov/",false,"null",false,undefined
childtaxcredit.gov,"Executive Office of the President",500,"http://www.childtaxcredit.gov/",false,"null",false,undefined
buildbackbetter.gov,"Executive Office of the President",500,"http://www.buildbackbetter.gov/",false,"null",false,undefined
build.gov,"Executive Office of the President",500,"http://www.build.gov/",false,"null",false,undefined
budget.gov,"Executive Office of the President",500,"http://www.budget.gov/",false,"null",false,undefined
ai.gov,"Executive Office of the President",200,"https://ai.gov/robots.txt",true,"https://ai.gov/sitemap.xml",true,robots.txt
eeoc.gov,"Equal Employment Opportunity Commission",200,"https://www.eeoc.gov/robots.txt",true,"null",true,robots.txt
urbanwaters.gov,"Environmental Protection Agency",200,"https://www.epa.gov/urbanwaterspartners",false,"null",false,false
sustainability.gov,"Environmental Protection Agency",200,"https://www.sustainability.gov/robots.txt",true,"null",true,robots.txt
relocatefeds.gov,"Environmental Protection Agency",200,"https://www.epa.gov/relocatefeds",false,"null",false,false
greengov.gov,"Environmental Protection Agency",500,"https://www.greengov.gov/",false,"null",false,undefined
glnpo.gov,"Environmental Protection Agency",500,"http://www.glnpo.gov/",false,"null",false,undefined
frtr.gov,"Environmental Protection Agency",200,"https://frtr.gov/robots.txt",true,"null",true,robots.txt
foiaonline.gov,"Environmental Protection Agency",500,"http://www.foiaonline.gov/",false,"null",false,undefined
fedcenter.gov,"Environmental Protection Agency",404,"http://www.fedcenter.gov/robots.txt",false,"null",false,false
epaoig.gov,"Environmental Protection Agency",200,"https://www.epaoig.gov/robots.txt",true,"null",true,robots.txt
epa.gov,"Environmental Protection Agency",200,"https://www.epa.gov/robots.txt",true,"null",true,robots.txt
energystar.gov,"Environmental Protection Agency",200,"https://www.energystar.gov/robots.txt",true,"null",true,robots.txt
cbi-epa.gov,"Environmental Protection Agency",500,"http://www.cbi-epa.gov/",false,"null",false,undefined
airnow.gov,"Environmental Protection Agency",200,"https://www.airnow.gov/robots.txt",true,"null",true,robots.txt
airknowledge.gov,"Environmental Protection Agency",500,"http://www.airknowledge.gov/",false,"null",false,undefined
votebymail.gov,"Election Assistance Commission",200,"http://www.votebymail.gov/robots.txt",true,"null",true,robots.txt
helpamericavote.gov,"Election Assistance Commission",200,"http://www.helpamericavote.gov/robots.txt",true,"null",true,robots.txt
eac.gov,"Election Assistance Commission",200,"https://www.eac.gov/robots.txt",true,"null",true,robots.txt
ugov.gov,"Director of National Intelligence",500,"http://www.ugov.gov/",false,"null",false,undefined
osis.gov,"Director of National Intelligence",500,"http://www.osis.gov/",false,"null",false,undefined
odni.gov,"Director of National Intelligence",200,"https://www.odni.gov/robots.txt",true,"null",true,robots.txt
nctc.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/nctc-home",false,"null",false,false
ncsc.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/ncsc-home",false,"null",false,false
ncix.gov,"Director of National Intelligence",500,"http://www.ncix.gov/",false,"null",false,undefined
ise.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/",false,"null",false,false
intelligence.gov,"Director of National Intelligence",404,"https://www.intelligence.gov/robots.txt",false,"null",false,false
intelink.gov,"Director of National Intelligence",500,"http://www.intelink.gov/",false,"null",false,undefined
intel.gov,"Director of National Intelligence",404,"https://www.intel.gov/robots.txt",false,"null",false,false
icjointduty.gov,"Director of National Intelligence",200,"https://www.dni.gov/index.php/careers/joint-duty",false,"null",false,false
iarpa.gov,"Director of National Intelligence",200,"https://www.iarpa.gov/robots.txt",true,"null",true,robots.txt
iarpa-ideas.gov,"Director of National Intelligence",200,"https://iarpa-ideas.gov/client/signin.aspx",false,"null",false,false
famep.gov,"Director of National Intelligence",500,"http://www.famep.gov/",false,"null",false,undefined
dni.gov,"Director of National Intelligence",200,"https://www.dni.gov/robots.txt",true,"null",true,robots.txt
ce-ncsc.gov,"Director of National Intelligence",500,"http://www.ce-ncsc.gov/",false,"null",false,undefined
workplace.gov,"Department of the Treasury",500,"http://www.workplace.gov/",false,"null",false,undefined
wizard.gov,"Department of the Treasury",404,"https://wizard.gov/robots.txt",false,"null",false,false
ustreas.gov,"Department of the Treasury",200,"https://home.treasury.gov/",false,"null",false,false
usmint.gov,"Department of the Treasury",403,"https://www.usmint.gov/",false,"null",false,undefined
usdebitcard.gov,"Department of the Treasury",404,"https://www.usdebitcard.gov/robots.txt",true,"null",true,meta
usaspending.gov,"Department of the Treasury",200,"https://www.usaspending.gov/robots.txt",true,"https://www.usaspending.gov/sitemap.xml",true,robots.txt
twai.gov,"Department of the Treasury",500,"http://www.twai.gov/",false,"null",false,undefined
ttlplus.gov,"Department of the Treasury",500,"http://www.ttlplus.gov/",false,"null",false,undefined
ttbonline.gov,"Department of the Treasury",500,"https://ttbonline.gov/robots.txt",false,"null",false,false
ttb.gov,"Department of the Treasury",200,"https://www.ttb.gov/robots.txt",true,"null",true,robots.txt
treasuryscams.gov,"Department of the Treasury",404,"https://www.treasuryscams.gov/robots.txt",false,"null",false,false
treasuryhunt.gov,"Department of the Treasury",404,"https://www.treasuryhunt.gov/robots.txt",false,"null",false,false
treasuryecm.gov,"Department of the Treasury",500,"http://www.treasuryecm.gov/",false,"null",false,undefined
treasurydirect.gov,"Department of the Treasury",404,"https://treasurydirect.gov/robots.txt",false,"null",false,false
treasuryauctions.gov,"Department of the Treasury",404,"https://treasuryauctions.gov/robots.txt",false,"null",false,false
treasuryauction.gov,"Department of the Treasury",500,"http://www.treasuryauction.gov/",false,"null",false,undefined
treasury.gov,"Department of the Treasury",200,"https://home.treasury.gov/",false,"null",false,false
treaslockbox.gov,"Department of the Treasury",404,"https://treaslockbox.gov/robots.txt",false,"null",false,false
treas.gov,"Department of the Treasury",200,"https://home.treasury.gov/",false,"null",false,false
transparency.gov,"Department of the Treasury",500,"http://www.transparency.gov/",false,"null",false,undefined
tigtanet.gov,"Department of the Treasury",500,"http://www.tigtanet.gov/",false,"null",false,undefined
tigta.gov,"Department of the Treasury",404,"https://www.tigta.gov/robots.txt",false,"null",false,false
tcis.gov,"Department of the Treasury",500,"http://www.tcis.gov/",false,"null",false,undefined
tax.gov,"Department of the Treasury",500,"http://www.tax.gov/",false,"null",false,undefined
taaps.gov,"Department of the Treasury",404,"https://taaps.gov/robots.txt",false,"null",false,false
slgs.gov,"Department of the Treasury",404,"https://slgs.gov/robots.txt",false,"null",false,false
sigtarp.gov,"Department of the Treasury",500,"http://www.sigtarp.gov/",false,"null",false,undefined
sigpr.gov,"Department of the Treasury",200,"https://www.sigpr.gov/robots.txt",true,"null",true,robots.txt
savingsbondwizard.gov,"Department of the Treasury",404,"https://www.savingsbondwizard.gov/robots.txt",false,"null",false,false
savingsbonds.gov,"Department of the Treasury",404,"https://savingsbonds.gov/robots.txt",false,"null",false,false
savingsbond.gov,"Department of the Treasury",404,"https://savingsbond.gov/robots.txt",false,"null",false,false
qatesttwai.gov,"Department of the Treasury",500,"http://www.qatesttwai.gov/",false,"null",false,undefined
pay.gov,"Department of the Treasury",200,"https://www.pay.gov/robots.txt",true,"null",true,robots.txt
patriotbonds.gov,"Department of the Treasury",500,"http://www.patriotbonds.gov/",false,"null",false,undefined
ots.gov,"Department of the Treasury",500,"https://www.ots.gov/",false,"null",false,undefined
occnet.gov,"Department of the Treasury",500,"http://www.occnet.gov/",false,"null",false,undefined
occhelps.gov,"Department of the Treasury",200,"https://occhelps.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
occ.gov,"Department of the Treasury",500,"http://www.occ.gov/",false,"null",false,undefined
navycash.gov,"Department of the Treasury",200,"https://fiscal.treasury.gov/navy-cash/",false,"null",false,false
nationalbanknet.gov,"Department of the Treasury",500,"https://www.banknet.gov/",false,"null",false,undefined
nationalbankhelp.gov,"Department of the Treasury",200,"https://nationalbankhelp.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
nationalbank.gov,"Department of the Treasury",404,"https://www.nationalbank.gov/",false,"null",false,undefined
mytreasury.gov,"Department of the Treasury",500,"http://www.mytreasury.gov/",false,"null",false,undefined
myra.gov,"Department of the Treasury",500,"http://www.myra.gov/",false,"null",false,undefined
mymoney.gov,"Department of the Treasury",200,"https://www.mymoney.gov/robots.txt",true,"null",true,robots.txt
myira.gov,"Department of the Treasury",500,"http://www.myira.gov/",false,"null",false,undefined
msb.gov,"Department of the Treasury",500,"http://www.msb.gov/",false,"null",false,undefined
moneyfactorystore.gov,"Department of the Treasury",403,"https://www.usmint.gov/bureau-of-engraving.html",false,"null",false,undefined
moneyfactory.gov,"Department of the Treasury",200,"https://www.bep.gov/",false,"null",false,false
mha.gov,"Department of the Treasury",200,"https://home.treasury.gov/data/troubled-assets-relief-program/housing",false,"null",false,false
makinghomeaffordable.gov,"Department of the Treasury",200,"https://home.treasury.gov/data/troubled-assets-relief-program/housing",false,"null",false,false
its.gov,"Department of the Treasury",404,"https://its.gov/robots.txt",false,"null",false,false
irsvideos.gov,"Department of the Treasury",500,"http://www.irsvideos.gov/",false,"null",false,undefined
irssales.gov,"Department of the Treasury",200,"https://www.irsauctions.gov/",false,"null",false,false
irsnet.gov,"Department of the Treasury",500,"http://www.irsnet.gov/",false,"null",false,undefined
irsauctions.gov,"Department of the Treasury",200,"https://www.irsauctions.gov/robots.txt",true,"null",true,robots.txt
irs.gov,"Department of the Treasury",200,"https://www.irs.gov/robots.txt",true,"https://www.irs.gov/sitemap.xml",true,robots.txt
ipp.gov,"Department of the Treasury",200,"https://www.ipp.gov/robots.txt",true,"null",true,robots.txt
ipac.gov,"Department of the Treasury",500,"http://www.ipac.gov/",false,"null",false,undefined
helpwithmymortgagebank.gov,"Department of the Treasury",200,"https://helpwithmymortgagebank.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
helpwithmymortgage.gov,"Department of the Treasury",200,"https://helpwithmymortgage.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
helpwithmycreditcardbank.gov,"Department of the Treasury",200,"https://helpwithmycreditcardbank.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
helpwithmycreditcard.gov,"Department of the Treasury",200,"https://helpwithmycreditcard.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
helpwithmycheckingaccount.gov,"Department of the Treasury",200,"https://helpwithmycheckingaccount.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
helpwithmybank.gov,"Department of the Treasury",500,"http://www.helpwithmybank.gov/",false,"null",false,undefined
godirect.gov,"Department of the Treasury",200,"https://www.godirect.gov/gpw/",false,"null",false,false
fsoc.gov,"Department of the Treasury",200,"https://home.treasury.gov/policy-issues/financial-markets-financial-institutions-and-fiscal-service/fsoc",false,"null",false,false
fincen.gov,"Department of the Treasury",500,"http://www.fincen.gov/",false,"null",false,undefined
financialstability.gov,"Department of the Treasury",200,"https://home.treasury.gov/",false,"null",false,false
financialresearch.gov,"Department of the Treasury",200,"https://www.financialresearch.gov/robots.txt",true,"null",true,robots.txt
ffb.gov,"Department of the Treasury",200,"https://www.ffb.gov/robots.txt",true,"{{ site.url }}/sitemap.xml",true,robots.txt
fedinvest.gov,"Department of the Treasury",200,"https://treasurydirect.gov/government/federal-investments-program/",false,"null",false,false
federalspending.gov,"Department of the Treasury",500,"http://www.federalspending.gov/",false,"null",false,undefined
federalinvestments.gov,"Department of the Treasury",404,"https://www.federalinvestments.gov/robots.txt",false,"null",false,false
eyenote.gov,"Department of the Treasury",200,"https://www.bep.gov/services/currency-accessibility/mobile-applications",false,"null",false,false
ethicsburg.gov,"Department of the Treasury",500,"http://www.ethicsburg.gov/",false,"null",false,undefined
eta-find.gov,"Department of the Treasury",400,"http://www.eta-find.gov/",false,"null",false,undefined
eftps.gov,"Department of the Treasury",404,"https://www.eftps.gov/robots.txt",false,"null",false,false
eaglecash.gov,"Department of the Treasury",200,"https://fiscal.treasury.gov/eaglecash/",false,"null",false,false
directoasucuenta.gov,"Department of the Treasury",200,"https://www.godirect.gov/gpw/",false,"null",false,false
comptrollerofthecurrency.gov,"Department of the Treasury",200,"https://comptrollerofthecurrency.gov/robots.txt",true,"https://www.occ.gov/sitemap.xml",true,robots.txt
complaintreferralexpress.gov,"Department of the Treasury",500,"http://www.complaintreferralexpress.gov/",false,"null",false,undefined
cdfifund.gov,"Department of the Treasury",200,"https://www.cdfifund.gov/robots.txt",true,"null",true,robots.txt
ccac.gov,"Department of the Treasury",200,"https://www.ccac.gov/robots.txt",true,"null",true,robots.txt
bondpro.gov,"Department of the Treasury",404,"https://www.bondpro.gov/robots.txt",false,"null",false,false
bfem.gov,"Department of the Treasury",500,"http://www.bfem.gov/",false,"null",false,undefined
bep.gov,"Department of the Treasury",200,"https://www.bep.gov/robots.txt",true,"null",true,robots.txt
banknet.gov,"Department of the Treasury",500,"http://www.banknet.gov/",false,"null",false,undefined
bankhelp.gov,"Department of the Treasury",200,"https://bankhelp.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
bankcustomerassistance.gov,"Department of the Treasury",200,"https://bankcustomerassistance.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
bankcustomer.gov,"Department of the Treasury",200,"https://bankcustomer.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
bankanswers.gov,"Department of the Treasury",200,"https://bankanswers.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
ayudaconmibanco.gov,"Department of the Treasury",200,"https://ayudaconmibanco.gov/robots.txt",true,"https://helpwithmybank.gov/sitemap.xml",true,robots.txt
asap.gov,"Department of the Treasury",404,"https://asap.gov/robots.txt",false,"null",false,false
americathebeautifulquarters.gov,"Department of the Treasury",500,"https://www.americathebeautifulquarters.gov/",false,"null",false,undefined
ama.gov,"Department of the Treasury",404,"https://www.ama.gov/amagov",false,"null",false,undefined
wlci.gov,"Department of the Interior",404,"https://wlci.gov/robots.txt",false,"null",false,false
watermonitor.gov,"Department of the Interior",404,"https://watermonitor.gov/robots.txt",false,"null",false,false
volunteer.gov,"Department of the Interior",500,"https://www.volunteer.gov/",false,"null",false,undefined
volcano.gov,"Department of the Interior",200,"https://www.usgs.gov/natural-hazards/volcano-hazards/",false,"null",false,false
utahfireinfo.gov,"Department of the Interior",200,"https://utah-fire-info-utahdnr.hub.arcgis.com/",false,"null",false,false
usgs.gov,"Department of the Interior",200,"https://www.usgs.gov/robots.txt",true,"https://www.usgs.gov/sitemap.xml",true,robots.txt
usbr.gov,"Department of the Interior",500,"http://www.usbr.gov/",false,"null",false,undefined
sierrawild.gov,"Department of the Interior",404,"https://www.sierrawild.gov/robots.txt",false,"null",false,false
sciencebase.gov,"Department of the Interior",503,"https://www.sciencebase.gov/",false,"null",false,undefined
salmonrecovery.gov,"Department of the Interior",200,"https://salmonrecovery.gov/robots.txt",true,"https://www.salmonrecovery.gov/sitemap.xml",true,robots.txt
safecom.gov,"Department of the Interior",200,"https://safecom.gov/robots.txt",true,"null",true,robots.txt
rivers.gov,"Department of the Interior",200,"https://rivers.gov/robots.txt",true,"null",true,robots.txt
reportband.gov,"Department of the Interior",500,"http://www.reportband.gov/",false,"null",false,undefined
piedrasblancas.gov,"Department of the Interior",500,"http://www.piedrasblancas.gov/",false,"null",false,undefined
osmre.gov,"Department of the Interior",200,"http://www.osmre.gov/robots.txt",true,"null",true,robots.txt
osm.gov,"Department of the Interior",500,"http://www.osm.gov/",false,"null",false,undefined
onrr.gov,"Department of the Interior",200,"https://onrr.gov/robots.txt",true,"null",true,robots.txt
onhir.gov,"Department of the Interior",200,"https://www.onhir.gov/robots.txt",true,"null",true,robots.txt
nps.gov,"Department of the Interior",200,"https://nps.gov/robots.txt",true,"null",true,robots.txt
nifc.gov,"Department of the Interior",200,"https://www.nifc.gov/robots.txt",true,"null",true,robots.txt
nfpors.gov,"Department of the Interior",200,"https://nfpors.gov/robots.txt",true,"null",true,robots.txt
nemi.gov,"Department of the Interior",200,"https://www.nemi.gov/robots.txt",true,"null",true,robots.txt
nbc.gov,"Department of the Interior",500,"http://www.nbc.gov/",false,"null",false,undefined
nationalmap.gov,"Department of the Interior",301,"https://www.nationalmap.gov/",false,"null",false,undefined
mtbs.gov,"Department of the Interior",200,"https://mtbs.gov/robots.txt",true,"null",true,robots.txt
mrlc.gov,"Department of the Interior",200,"https://www.mrlc.gov/robots.txt",true,"null",true,robots.txt
mms.gov,"Department of the Interior",500,"http://www.mms.gov/",false,"null",false,undefined
mitigationcommission.gov,"Department of the Interior",500,"http://www.mitigationcommission.gov/",false,"null",false,undefined
lmvsci.gov,"Department of the Interior",500,"http://www.lmvsci.gov/",false,"null",false,undefined
lcrmscp.gov,"Department of the Interior",500,"http://www.lcrmscp.gov/",false,"null",false,undefined
lca.gov,"Department of the Interior",500,"http://www.lca.gov/",false,"null",false,undefined
landimaging.gov,"Department of the Interior",500,"http://www.landimaging.gov/",false,"null",false,undefined
landfire.gov,"Department of the Interior",200,"https://landfire.gov/robots.txt",true,"null",true,robots.txt
lacoast.gov,"Department of the Interior",200,"https://www.lacoast.gov/robots.txt",true,"null",true,robots.txt
jem.gov,"Department of the Interior",404,"https://jem.gov/robots.txt",false,"null",false,false
invasivespecies.gov,"Department of the Interior",500,"https://www.invasivespecies.gov/robots.txt",true,"null",true,meta
interior.gov,"Department of the Interior",500,"https://www.interior.gov/robots.txt",true,"null",true,meta
indianaffairs.gov,"Department of the Interior",200,"https://www.bia.gov/robots.txt",true,"null",true,robots.txt
iat.gov,"Department of the Interior",500,"http://www.iat.gov/",false,"null",false,undefined
geoplatform.gov,"Department of the Interior",200,"https://geoplatform.gov/robots.txt",true,"null",true,robots.txt
gcmrc.gov,"Department of the Interior",500,"https://www.gcmrc.gov/",false,"null",false,undefined
fws.gov,"Department of the Interior",200,"https://www.fws.gov/robots.txt",true,"null",true,robots.txt
firescience.gov,"Department of the Interior",404,"https://firescience.gov/robots.txt",false,"null",false,false
firenet.gov,"Department of the Interior",500,"http://www.firenet.gov/",false,"null",false,undefined
fireleadership.gov,"Department of the Interior",500,"http://www.fireleadership.gov/",false,"null",false,undefined
firecode.gov,"Department of the Interior",500,"http://www.firecode.gov/",false,"null",false,undefined
ficor.gov,"Department of the Interior",404,"https://ficor.gov/robots.txt",false,"null",false,false
fgdc.gov,"Department of the Interior",200,"https://fgdc.gov/robots.txt",true,"null",true,robots.txt
fcg.gov,"Department of the Interior",500,"http://www.fcg.gov/",false,"null",false,undefined
everykidoutdoors.gov,"Department of the Interior",500,"http://www.everykidoutdoors.gov/",false,"null",false,undefined
evergladesrestoration.gov,"Department of the Interior",200,"https://www.evergladesrestoration.gov/robots.txt",true,"https://www.evergladesrestoration.gov/sitemap.xml",true,robots.txt
earthquake.gov,"Department of the Interior",200,"https://www.usgs.gov/programs/earthquake-hazards",false,"null",false,false
doioig.gov,"Department of the Interior",200,"https://www.doioig.gov/robots.txt",true,"null",true,robots.txt
doi.gov,"Department of the Interior",200,"https://www.doi.gov/robots.txt",true,"https://www.doi.gov/sitemap.xml",true,robots.txt
cupcao.gov,"Department of the Interior",500,"http://www.cupcao.gov/",false,"null",false,undefined
criticalminerals.gov,"Department of the Interior",200,"https://www.criticalminerals.gov/robots.txt",true,"https://www.criticalminerals.gov/sitemap.xml",true,robots.txt
coralreef.gov,"Department of the Interior",200,"https://coralreef.gov/robots.txt",true,"null",true,robots.txt
conservation.gov,"Department of the Interior",200,"https://www.conservation.gov/robots.txt",true,"https://www.conservation.gov/sitemap.xml",true,robots.txt
btfa.gov,"Department of the Interior",500,"https://www.btfa.gov/robots.txt",true,"null",true,meta
bsee.gov,"Department of the Interior",200,"https://www.bsee.gov/robots.txt",true,"https://www.bsee.gov/sitemap.xml",true,robots.txt
bor.gov,"Department of the Interior",500,"http://www.bor.gov/",false,"null",false,undefined
boemre.gov,"Department of the Interior",500,"http://www.boemre.gov/",false,"null",false,undefined
boem.gov,"Department of the Interior",200,"https://www.boem.gov/robots.txt",true,"https://www.boem.gov/sitemap.xml",true,robots.txt
blm.gov,"Department of the Interior",200,"https://www.blm.gov/robots.txt",true,"null",true,robots.txt
bia.gov,"Department of the Interior",200,"https://www.bia.gov/robots.txt",true,"null",true,robots.txt
anstaskforce.gov,"Department of the Interior",404,"https://www.fws.gov/program/aquatic-nuisance-species-task-force/robots.txt",false,"null",false,false
acwi.gov,"Department of the Interior",200,"https://www.usgs.gov/mission-areas/water-resources/advisory-committee-water-information",false,"null",false,false
vets.gov,"Department of Veterans Affairs",200,"https://www.va.gov/robots.txt",true,"https://www.va.gov/sitemap.xml",true,robots.txt
vaoig.gov,"Department of Veterans Affairs",200,"https://www.vaoig.gov/robots.txt",true,"null",true,robots.txt
va.gov,"Department of Veterans Affairs",200,"https://www.va.gov/robots.txt",true,"https://www.va.gov/sitemap.xml",true,robots.txt
reach.gov,"Department of Veterans Affairs",404,"https://www.reach.gov/robots.txt",false,"null",false,false
ehr.gov,"Department of Veterans Affairs",500,"http://www.ehr.gov/",false,"null",false,undefined
transportation.gov,"Department of Transportation",200,"https://www.transportation.gov/robots.txt",true,"null",true,robots.txt
trafficsafetymarketing.gov,"Department of Transportation",200,"https://www.trafficsafetymarketing.gov/robots.txt",true,"https://www.trafficsafetymarketing.gov/sitemap.xml",true,robots.txt
sharetheroadsafely.gov,"Department of Transportation",200,"https://www.fmcsa.dot.gov/ourroads",false,"null",false,false
safertruck.gov,"Department of Transportation",200,"https://www.nhtsa.gov/safertruck?redirect-safertruck-sitewide",false,"null",false,false
safercar.gov,"Department of Transportation",200,"https://www.nhtsa.gov/campaign/safercargov?redirect-safercar-sitewide",false,"null",false,false
safeocs.gov,"Department of Transportation",404,"https://safeocs.gov/robots.txt",false,"null",false,false
safecar.gov,"Department of Transportation",500,"https://www.www.safecar.gov/",false,"null",false,undefined
protectyourmove.gov,"Department of Transportation",200,"https://www.fmcsa.dot.gov/protect-your-move",false,"null",false,false
